53.21769,Camera Rig FS 1
71.26942,Camera Rig MS 1
77.09661,Camera Rig IS 1
82.53678,Camera Rig CU 1
99.65385,Camera Rig LS 1
109.8585,Camera Rig CU 1b
129.6969,Camera Rig FS 2
142.2876,Camera Rig MS 2
152.4165,Camera Rig MLS 1
153.9635,Camera Rig POV 1
155.3286,Camera Rig CU 2
172.7113,Camera Rig POV 1b
178.8875,Camera Rig POV 2
190.163,Camera Rig FS 1b
218.4804,Camera Rig MS 3
239.6522,Camera Rig MS 4
248.6434,Camera Rig FS 3
264.0068,Camera Rig MLS 2
278.2577,Camera Rig IS 1b
285.3853,Camera Rig MS 4b
309.0679,Camera Rig FS 2b
326.2459,Camera Rig MLS 2b
332.7282,Camera Rig IS 2
337.573,Camera Rig MS 5
339.0647,Camera Rig POV4
340.3205,Camera Rig CU 3
349.3657,Camera Rig FS 5
354.7223,Camera Rig MS 4c
361.1796,Camera Rig CU 4
367.5247,Camera Rig POV 5
371.1874,Camera Rig CU 4b
379.6576,Camera Rig FS 2c
385.6479,Camera Rig MS 4d
404.2635,Camera Rig CU 3b
412.9445,Camera Rig CU Move 1
422.884,Camera Rig CU 5
432.0949,Camera Rig FS 6
434.5091,Camera Rig CU 5b
453.4484,Camera Rig FS 6b
460.0614,Camera Rig CU 5c
470.7377,Camera Rig POV 6
486.856,Camera Rig FS 6c
489.4377,Camera Rig IS 3
491.6176,Camera Rig FS 1c
495.8831,Camera Rig ECU 1
499.4513,Camera Rig IS 3b
501.3468,Camera Rig ECU 1b
503.2951,Camera Rig ECU 2
506.5186,Camera Rig FS 7
515.8241,Camera Rig MLS 3
518.0372,Camera Rig POV 7
523.1335,Camera Rig CU Move 2
525.9236,Camera Rig FS 8
532.8851,Camera Rig MLS 4
545.3317,Camera Rig LS 2
552.4996,Camera Rig WS 2
