51.01459,Camera Rig (1)
55.88264,Camera Rig (2)
59.58186,Camera Rig (3)
63.16768,Camera Rig (4)
67.04581,Camera Rig (3)
70.00693,Camera Rig (5)
72.66229,Camera Rig (3)
76.71862,Camera Rig (6)
80.53834,Camera Rig (3)
86.83444,Camera Rig (7)
88.87749,Camera Rig (3)
91.6683,Camera Rig (8)
95.50169,Camera Rig (3)
97.29437,Camera Rig (8)
98.88499,Camera Rig (3)
100.8427,Camera Rig (2)
104.6252,Camera Rig (3)
112.0474,Camera Rig (5)
114.833,Camera Rig (3)
118.6251,Camera Rig (2)
121.0404,Camera Rig (3)
124.8428,Camera Rig (2)
127.7634,Camera Rig (3)
129.5522,Camera Rig (8)
136.3884,Camera Rig (3)
138.502,Camera Rig (8)
142.2863,Camera Rig (3)
145.5035,Camera Rig (8)
149.2619,Camera Rig (3)
151.4612,Camera Rig (9)
155.5465,Camera Rig (3)
162.5923,Camera Rig (7)
167.7035,Camera Rig (10)
170.0236,Camera Rig (7)
173.8566,Camera Rig (10)
177.3045,Camera Rig (7)
181.1486,Camera Rig (10)
184.1762,Camera Rig (7)
188.051,Camera Rig (10)
190.0545,Camera Rig (7)
193.8425,Camera Rig (10)
195.9167,Camera Rig (11)
197.8409,Camera Rig (10)
199.5582,Camera Rig (11)
203.4356,Camera Rig (10)
206.9703,Camera Rig (12)
213.0482,Camera Rig (10)
218.7922,Camera Rig (11)
221.9674,Camera Rig (10 bis)
237.7044,Camera Rig (11 bis)
238.6221,Camera Rig (10 bis)
240.2728,Camera Rig (11 bis)
242.0859,Camera Rig (13)
257.8317,Camera Rig (14)
260.5481,Camera Rig (13)
270.6716,Camera Rig (15)
273.2175,Camera Rig (13)
280.5608,Camera Rig (14)
284.3858,Camera Rig (16)
287.44,Camera Rig (15)
289.1848,Camera Rig (16)
317.436,Camera Rig (14)
320.9293,Camera Rig (17)
323.0111,Camera Rig (18)
324.8467,Camera Rig (17)
329.0065,Camera Rig (18)
330.8388,Camera Rig (17)
334.1305,Camera Rig (18)
336.8807,Camera Rig (17)
338.6252,Camera Rig (19)
342.58,Camera Rig (20)
345.6397,Camera Rig (21)
349.8538,Camera Rig (20)
351.9576,Camera Rig (21)
353.6531,Camera Rig (20)
357.373,Camera Rig (21)
358.8684,Camera Rig (20)
359.0132,Camera Rig (2)
359.9828,Camera Rig (22)
361.0296,Camera Rig (23)
366.6495,Camera Rig (24)
369.0656,Camera Rig (23)
371.6739,Camera Rig (25)
374.1321,Camera Rig (23)
376.8999,Camera Rig (25)
384.6485,Camera Rig (26)
392.7809,Camera Rig (24)
395.6853,Camera Rig (27)
404.534,Camera Rig (28)
409.3965,Camera Rig (29)
410.9216,Camera Rig (28)
413.4814,Camera Rig (30)
416.7917,Camera Rig (31)
419.974,Camera Rig (32)
422.0021,Camera Rig (33)
432.319,Camera Rig (34)
435.4399,Camera Rig (33)
451.2249,Camera Rig (34)
456.2683,Camera Rig (33)
459.4919,Camera Rig (34)
464.1285,Camera Rig (33)
471.5631,Camera Rig (35)
476.2222,Camera Rig (36)
480.2159,Camera Rig (35)
484.6759,Camera Rig (37)
487.9465,Camera Rig (38)
491.2491,Camera Rig (39)
492.6749,Camera Rig (38)
494.5132,Camera Rig (40)
496.2695,Camera Rig (41)
498.1506,Camera Rig (40)
500.0445,Camera Rig (41)
501.661,Camera Rig (40)
502.1696,Camera Rig (41)
502.7968,Camera Rig (42)
503.1375,Camera Rig (43)
504.0293,Camera Rig (44)
506.1998,Camera Rig (45)
507.7195,Camera Rig (46)
508.1071,Camera Rig (47)
510.3087,Camera Rig (48)
516.8174,Camera Rig (49)
518.2274,Camera Rig (50)
521.4308,Camera Rig (51)
529.631,Camera Rig (52)
531.2621,Camera Rig (53)
542.6844,Camera Rig (52)
546.187,Camera Rig (54)
