50.9974,Camera Rig (1)
55.874,Camera Rig (2)
59.58219,Camera Rig (3)
63.16448,Camera Rig (4)
67.03445,Camera Rig (3)
69.99947,Camera Rig (5)
72.65398,Camera Rig (3)
76.70867,Camera Rig (6)
80.53907,Camera Rig (3)
86.83198,Camera Rig (7)
88.8639,Camera Rig (3)
91.65955,Camera Rig (8)
95.49437,Camera Rig (3)
97.28262,Camera Rig (8)
98.87063,Camera Rig (3)
100.8273,Camera Rig (2)
104.6234,Camera Rig (3)
112.042,Camera Rig (5)
114.83,Camera Rig (3)
118.6178,Camera Rig (2)
121.0382,Camera Rig (3)
124.8267,Camera Rig (2)
127.7464,Camera Rig (3)
129.5347,Camera Rig (8)
136.3646,Camera Rig (3)
138.4972,Camera Rig (8)
142.2836,Camera Rig (3)
145.4963,Camera Rig (8)
149.2476,Camera Rig (3)
151.4528,Camera Rig (9)
155.5333,Camera Rig (3)
162.5763,Camera Rig (7)
167.7057,Camera Rig (10)
170.0164,Camera Rig (7)
173.8589,Camera Rig (10)
177.2907,Camera Rig (7)
181.1326,Camera Rig (10)
184.1625,Camera Rig (7)
188.0405,Camera Rig (10)
190.0406,Camera Rig (7)
193.8379,Camera Rig (10)
195.9159,Camera Rig (11)
197.8361,Camera Rig (10)
199.5479,Camera Rig (11)
203.4227,Camera Rig (10)
206.9656,Camera Rig (12)
213.0408,Camera Rig (10)
218.7834,Camera Rig (11)
221.9482,Camera Rig (10 bis)
237.6858,Camera Rig (11 bis)
238.618,Camera Rig (10 bis)
240.2737,Camera Rig (11 bis)
242.072,Camera Rig (13)
257.832,Camera Rig (14)
260.5417,Camera Rig (13)
270.6609,Camera Rig (15)
273.2029,Camera Rig (13)
280.5446,Camera Rig (14)
284.3761,Camera Rig (16)
287.4198,Camera Rig (15)
289.1739,Camera Rig (16)
317.4167,Camera Rig (14)
320.9264,Camera Rig (17)
323.003,Camera Rig (18)
324.8355,Camera Rig (17)
328.9996,Camera Rig (18)
330.8429,Camera Rig (17)
334.1308,Camera Rig (18)
336.8739,Camera Rig (17)
338.6178,Camera Rig (19)
342.5717,Camera Rig (20)
345.6372,Camera Rig (21)
349.8573,Camera Rig (20)
351.9356,Camera Rig (21)
353.6555,Camera Rig (20)
357.3546,Camera Rig (21)
358.8536,Camera Rig (20)
358.9992,Camera Rig (2)
359.9749,Camera Rig (22)
361.0192,Camera Rig (23)
366.6387,Camera Rig (24)
369.06,Camera Rig (23)
371.6588,Camera Rig (25)
374.1242,Camera Rig (23)
376.8899,Camera Rig (25)
384.6417,Camera Rig (26)
392.7709,Camera Rig (24)
395.6806,Camera Rig (27)
404.5211,Camera Rig (28)
409.3774,Camera Rig (29)
410.9069,Camera Rig (28)
413.4725,Camera Rig (30)
416.7821,Camera Rig (31)
419.9707,Camera Rig (32)
421.9911,Camera Rig (33)
432.3093,Camera Rig (34)
435.4193,Camera Rig (33)
451.2194,Camera Rig (34)
456.2536,Camera Rig (33)
459.4765,Camera Rig (34)
464.1166,Camera Rig (33)
471.5587,Camera Rig (35)
476.1999,Camera Rig (36)
480.2095,Camera Rig (35)
484.6518,Camera Rig (37)
487.9398,Camera Rig (38)
491.2376,Camera Rig (39)
492.6703,Camera Rig (38)
494.504,Camera Rig (40)
496.2574,Camera Rig (41)
498.1446,Camera Rig (40)
500.0336,Camera Rig (41)
501.6562,Camera Rig (40)
502.152,Camera Rig (41)
502.7892,Camera Rig (42)
503.132,Camera Rig (43)
504.0204,Camera Rig (44)
506.1862,Camera Rig (45)
507.7086,Camera Rig (46)
508.086,Camera Rig (47)
510.3072,Camera Rig (48)
516.804,Camera Rig (49)
518.2254,Camera Rig (50)
521.4247,Camera Rig (51)
529.6206,Camera Rig (52)
531.2531,Camera Rig (53)
542.6691,Camera Rig (52)
546.1682,Camera Rig (54)
