51.00578,Camera Rig (1)
55.87737,Camera Rig (2)
59.58508,Camera Rig (3)
63.16327,Camera Rig (4)
67.04146,Camera Rig (3)
69.99916,Camera Rig (5)
72.65414,Camera Rig (3)
76.70934,Camera Rig (6)
80.53764,Camera Rig (3)
86.83665,Camera Rig (7)
88.87393,Camera Rig (3)
91.67455,Camera Rig (8)
95.5017,Camera Rig (3)
97.2916,Camera Rig (8)
98.87545,Camera Rig (3)
100.8459,Camera Rig (2)
104.6341,Camera Rig (3)
112.037,Camera Rig (5)
114.8375,Camera Rig (3)
118.6255,Camera Rig (2)
121.0372,Camera Rig (3)
124.8379,Camera Rig (2)
127.7597,Camera Rig (3)
129.5445,Camera Rig (8)
136.3974,Camera Rig (3)
138.5042,Camera Rig (8)
142.3006,Camera Rig (3)
145.5032,Camera Rig (8)
149.2561,Camera Rig (3)
151.4536,Camera Rig (9)
155.548,Camera Rig (3)
162.5887,Camera Rig (7)
167.7176,Camera Rig (10)
170.0246,Camera Rig (7)
173.8655,Camera Rig (10)
177.3106,Camera Rig (7)
181.1403,Camera Rig (10)
184.1694,Camera Rig (7)
188.0376,Camera Rig (10)
190.0565,Camera Rig (7)
193.8482,Camera Rig (10)
195.9248,Camera Rig (11)
197.8553,Camera Rig (10)
199.5667,Camera Rig (11)
203.4348,Camera Rig (10)
206.9805,Camera Rig (12)
213.0501,Camera Rig (10)
218.8024,Camera Rig (11)
221.9672,Camera Rig (10 bis)
237.6982,Camera Rig (11 bis)
238.621,Camera Rig (10 bis)
240.2825,Camera Rig (11 bis)
242.0794,Camera Rig (13)
257.8357,Camera Rig (14)
260.5497,Camera Rig (13)
270.6864,Camera Rig (15)
273.2171,Camera Rig (13)
280.5441,Camera Rig (14)
284.3865,Camera Rig (16)
287.4374,Camera Rig (15)
289.1855,Camera Rig (16)
317.4326,Camera Rig (14)
320.9305,Camera Rig (17)
323.0154,Camera Rig (18)
324.8486,Camera Rig (17)
329.0061,Camera Rig (18)
330.8509,Camera Rig (17)
334.1326,Camera Rig (18)
336.8779,Camera Rig (17)
338.6273,Camera Rig (19)
342.5766,Camera Rig (20)
345.6445,Camera Rig (21)
349.8624,Camera Rig (20)
351.955,Camera Rig (21)
353.6538,Camera Rig (20)
357.3557,Camera Rig (21)
358.8554,Camera Rig (20)
359.0042,Camera Rig (2)
359.9899,Camera Rig (22)
361.0223,Camera Rig (23)
366.6471,Camera Rig (24)
369.0712,Camera Rig (23)
371.6709,Camera Rig (25)
374.1374,Camera Rig (23)
376.8898,Camera Rig (25)
384.6529,Camera Rig (26)
392.782,Camera Rig (24)
395.6891,Camera Rig (27)
404.5314,Camera Rig (28)
409.3895,Camera Rig (29)
410.9156,Camera Rig (28)
413.4874,Camera Rig (30)
416.7978,Camera Rig (31)
419.9879,Camera Rig (32)
421.9989,Camera Rig (33)
432.3191,Camera Rig (34)
435.426,Camera Rig (33)
451.2232,Camera Rig (34)
456.257,Camera Rig (33)
459.4844,Camera Rig (34)
464.1372,Camera Rig (33)
471.5744,Camera Rig (35)
476.2138,Camera Rig (36)
480.2261,Camera Rig (35)
484.6686,Camera Rig (37)
487.9453,Camera Rig (38)
491.245,Camera Rig (39)
492.6713,Camera Rig (38)
494.5208,Camera Rig (40)
496.2635,Camera Rig (41)
498.144,Camera Rig (40)
500.0576,Camera Rig (41)
501.6614,Camera Rig (40)
502.163,Camera Rig (41)
502.8067,Camera Rig (42)
503.1392,Camera Rig (43)
504.0258,Camera Rig (44)
506.1994,Camera Rig (45)
507.7242,Camera Rig (46)
508.0988,Camera Rig (47)
510.3157,Camera Rig (48)
516.816,Camera Rig (49)
518.228,Camera Rig (50)
521.4414,Camera Rig (51)
529.6249,Camera Rig (52)
531.274,Camera Rig (53)
542.6915,Camera Rig (52)
546.1924,Camera Rig (54)
