51.00967,Camera Rig (1)
55.88896,Camera Rig (2)
59.57902,Camera Rig (3)
63.16342,Camera Rig (4)
67.0508,Camera Rig (3)
69.99745,Camera Rig (5)
72.66286,Camera Rig (3)
76.71237,Camera Rig (6)
80.53919,Camera Rig (3)
86.8387,Camera Rig (7)
88.88097,Camera Rig (3)
91.66336,Camera Rig (8)
95.50074,Camera Rig (3)
97.29803,Camera Rig (8)
98.87592,Camera Rig (3)
100.843,Camera Rig (2)
104.6232,Camera Rig (3)
112.0402,Camera Rig (5)
114.8313,Camera Rig (3)
118.6337,Camera Rig (2)
121.0426,Camera Rig (3)
124.8465,Camera Rig (2)
127.7511,Camera Rig (3)
129.5451,Camera Rig (8)
136.3699,Camera Rig (3)
138.4966,Camera Rig (8)
142.2907,Camera Rig (3)
145.5177,Camera Rig (8)
149.2471,Camera Rig (3)
151.4578,Camera Rig (9)
155.5453,Camera Rig (3)
162.5954,Camera Rig (7)
167.7126,Camera Rig (10)
170.022,Camera Rig (7)
173.8519,Camera Rig (10)
177.2984,Camera Rig (7)
181.1341,Camera Rig (10)
184.1761,Camera Rig (7)
188.0398,Camera Rig (10)
190.0666,Camera Rig (7)
193.8511,Camera Rig (10)
195.9306,Camera Rig (11)
197.8548,Camera Rig (10)
199.5596,Camera Rig (11)
203.431,Camera Rig (10)
206.9676,Camera Rig (12)
213.0407,Camera Rig (10)
218.803,Camera Rig (11)
221.9537,Camera Rig (10 bis)
237.6955,Camera Rig (11 bis)
238.6207,Camera Rig (10 bis)
240.2839,Camera Rig (11 bis)
242.0788,Camera Rig (13)
257.8358,Camera Rig (14)
260.5494,Camera Rig (13)
270.6841,Camera Rig (15)
273.2172,Camera Rig (13)
280.5579,Camera Rig (14)
284.3799,Camera Rig (16)
287.4319,Camera Rig (15)
289.1682,Camera Rig (16)
317.4218,Camera Rig (14)
320.9239,Camera Rig (17)
323.0081,Camera Rig (18)
324.8461,Camera Rig (17)
329.0128,Camera Rig (18)
330.8373,Camera Rig (17)
334.1319,Camera Rig (18)
336.8914,Camera Rig (17)
338.6264,Camera Rig (19)
342.5827,Camera Rig (20)
345.6406,Camera Rig (21)
349.8595,Camera Rig (20)
351.9424,Camera Rig (21)
353.6635,Camera Rig (20)
357.3561,Camera Rig (21)
358.857,Camera Rig (20)
359.0025,Camera Rig (2)
359.9728,Camera Rig (22)
361.0238,Camera Rig (23)
366.6395,Camera Rig (24)
369.0682,Camera Rig (23)
371.6581,Camera Rig (25)
374.1283,Camera Rig (23)
376.8952,Camera Rig (25)
384.6423,Camera Rig (26)
392.7827,Camera Rig (24)
395.6879,Camera Rig (27)
404.5285,Camera Rig (28)
409.3894,Camera Rig (29)
410.9105,Camera Rig (28)
413.472,Camera Rig (30)
416.798,Camera Rig (31)
419.9791,Camera Rig (32)
421.9998,Camera Rig (33)
432.3155,Camera Rig (34)
435.4318,Camera Rig (33)
451.2283,Camera Rig (34)
456.269,Camera Rig (33)
459.4899,Camera Rig (34)
464.1331,Camera Rig (33)
471.5649,Camera Rig (35)
476.2104,Camera Rig (36)
480.2129,Camera Rig (35)
484.6625,Camera Rig (37)
487.9432,Camera Rig (38)
491.2408,Camera Rig (39)
492.6752,Camera Rig (38)
494.5232,Camera Rig (40)
496.2542,Camera Rig (41)
498.148,Camera Rig (40)
500.0509,Camera Rig (41)
501.6649,Camera Rig (40)
502.1685,Camera Rig (41)
502.8009,Camera Rig (42)
503.1566,Camera Rig (43)
504.0247,Camera Rig (44)
506.1936,Camera Rig (45)
507.713,Camera Rig (46)
508.0985,Camera Rig (47)
510.321,Camera Rig (48)
516.8118,Camera Rig (49)
518.2194,Camera Rig (50)
521.429,Camera Rig (51)
529.629,Camera Rig (52)
531.2596,Camera Rig (53)
542.6776,Camera Rig (52)
546.1717,Camera Rig (54)
