0.02,Nullreference,0
0.04,Nullreference,0
0.3733333,Nullreference,0.1452581
0.3933006,Nullreference,0.08137323
0.4011351,Nullreference,0.08826528
0.4110863,Nullreference,0.1918247
0.4222648,Nullreference,0.1725531
0.4334402,Nullreference,0.228136
0.4449438,Nullreference,0.1983762
0.4554795,Nullreference,0.2001962
0.4664328,Nullreference,0.1737043
0.477603,Nullreference,0.1610834
0.488859,Nullreference,0.1680552
0.4997959,Nullreference,0.1829526
0.5108934,Nullreference,0.1791696
0.5224906,Nullreference,0.1882491
0.533152,Nullreference,0.1541331
0.5443571,Nullreference,0.1504825
0.5553369,Nullreference,0.1381553
0.5664658,Nullreference,0.1300163
0.5780147,Nullreference,0.1826115
0.5886694,Nullreference,0.1851866
0.5996829,Nullreference,0.1913068
0.6110595,Nullreference,0.226918
0.6221521,Nullreference,0.276746
0.6331341,Nullreference,0.2989825
0.644669,Nullreference,0.2951007
0.6553074,Nullreference,0.2589721
0.6665823,Nullreference,0.2276247
0.6779887,Nullreference,0.2009328
0.6885401,Nullreference,0.2084291
0.6997521,Nullreference,0.2324285
0.7108549,Nullreference,0.2187447
0.7219069,Nullreference,0.1841867
0.7329988,Nullreference,0.1767015
0.7444087,Nullreference,0.1824992
0.7552654,Nullreference,0.1756173
0.7663056,Nullreference,0.1811336
0.7774625,Nullreference,0.1756125
0.7885403,Nullreference,0.2037532
0.79956,Nullreference,0.2020288
0.8108127,Nullreference,0.2039247
0.8220363,Nullreference,0.2096857
0.8332109,Nullreference,0.2477186
0.8440269,Nullreference,0.2504171
0.8552114,Nullreference,0.2313492
0.8664209,Nullreference,0.2847559
0.8773568,Nullreference,0.2719809
0.8884941,Nullreference,0.2472121
0.9026318,Nullreference,0.3056689
0.9130664,Nullreference,0.3469896
0.9218368,Nullreference,0.3310423
0.9328857,Nullreference,0.3486721
0.9441855,Nullreference,0.4900028
0.9550996,Nullreference,0.5700802
0.9662951,Nullreference,0.6261401
0.9773462,Nullreference,0.5952761
0.9885346,Nullreference,0.5380029
0.999548,Nullreference,0.5007466
1.011524,Nullreference,0.458213
1.023549,Nullreference,0.4263664
1.035503,Nullreference,0.5137547
1.047582,Nullreference,0.5728246
1.058771,Nullreference,0.5247447
1.070994,Nullreference,0.4125462
1.082436,Nullreference,0.302642
1.093409,Nullreference,0.2745228
1.104548,Nullreference,0.2905322
1.11575,Nullreference,0.6723224
1.12701,Nullreference,0.2860462
1.138081,Nullreference,0.1465153
1.14915,Nullreference,0.1480487
1.160094,Nullreference,0.2026131
1.171228,Nullreference,0.189856
1.182325,Nullreference,0.1547385
1.193371,Nullreference,0.09893497
1.204442,Nullreference,0.08534957
1.215637,Nullreference,0.1057108
1.226682,Nullreference,0.1271429
1.237835,Nullreference,0.1482174
1.249407,Nullreference,0.1341491
1.259998,Nullreference,0.0883049
1.271144,Nullreference,0.06931776
1.282257,Nullreference,0.1632313
1.293435,Nullreference,0.2322837
1.304694,Nullreference,0.2078623
1.315572,Nullreference,0.132874
1.326723,Nullreference,0.1173047
1.337854,Nullreference,0.1475998
1.34896,Nullreference,0.1555428
1.359943,Nullreference,0.1523054
1.371519,Nullreference,0.2849211
1.382222,Nullreference,0.332234
1.393373,Nullreference,0.2335909
1.404457,Nullreference,0.1681039
1.415574,Nullreference,0.08193918
1.426749,Nullreference,0.0656852
1.437685,Nullreference,0.04653287
1.448865,Nullreference,0.1025457
1.460069,Nullreference,0.2116616
1.471143,Nullreference,0.3698465
1.482163,Nullreference,0.4175075
1.493319,Nullreference,0.3938254
1.504406,Nullreference,0.3690132
1.515608,Nullreference,0.3724686
1.526713,Nullreference,0.3832191
1.537801,Nullreference,0.4245649
1.548881,Nullreference,0.4318785
1.559918,Nullreference,0.3868741
1.571063,Nullreference,0.3236524
1.58207,Nullreference,0.2074456
1.593257,Nullreference,0.1843544
1.604448,Nullreference,0.1567446
1.615637,Nullreference,0.1444874
1.626717,Nullreference,0.118653
1.637729,Nullreference,0.09600361
1.648893,Nullreference,0.2268236
1.659811,Nullreference,0.2542559
1.67112,Nullreference,0.267772
1.682113,Nullreference,0.2563834
1.693157,Nullreference,0.2531365
1.704786,Nullreference,0.3176439
1.715454,Nullreference,0.401558
1.726619,Nullreference,0.4197264
1.737711,Nullreference,0.5812376
1.748701,Nullreference,0.6324776
1.759888,Nullreference,0.5922416
1.771139,Nullreference,0.5191442
1.782096,Nullreference,0.3817305
1.793126,Nullreference,0.2935105
1.804388,Nullreference,0.3186386
1.815375,Nullreference,0.3741091
1.826573,Nullreference,0.3808825
1.837761,Nullreference,0.3516374
1.848818,Nullreference,0.3813355
1.85972,Nullreference,0.3172923
1.870861,Nullreference,0.272802
1.882117,Nullreference,0.2570725
1.89331,Nullreference,0.7748984
1.904388,Nullreference,0.4790874
1.915332,Nullreference,0.4195696
1.926453,Nullreference,0.3032963
1.937581,Nullreference,0.3290759
1.948637,Nullreference,0.271165
1.959716,Nullreference,0.2563976
1.970921,Nullreference,0.2414822
1.981944,Nullreference,0.2589486
