0.02,Nullreference,0
0.04,Nullreference,0
0.3733333,Nullreference,0.001865774
0.4201619,Nullreference,0.003591974
0.4408586,Nullreference,0.001875482
0.4548468,Nullreference,0.0024942
0.4676593,Nullreference,0.003398468
0.4821334,Nullreference,0.004095271
0.4964578,Nullreference,0.002708754
0.5118652,Nullreference,0.0051549
0.5244391,Nullreference,0.003119339
0.5366972,Nullreference,0.003788815
0.5490122,Nullreference,0.004882668
0.5616579,Nullreference,0.006341888
0.5745923,Nullreference,0.002385758
0.587567,Nullreference,0.002879267
0.6030474,Nullreference,0.006255736
0.6185254,Nullreference,0.001560954
0.6327359,Nullreference,0.00409771
0.6464469,Nullreference,0.006536448
0.6613644,Nullreference,0.003956353
0.6755646,Nullreference,0.001796027
0.6911834,Nullreference,0.002515591
0.705596,Nullreference,0.003019943
0.7179117,Nullreference,0.001750876
0.7298708,Nullreference,0.003811909
0.7420869,Nullreference,0.004782233
0.7547864,Nullreference,0.002934347
0.7676719,Nullreference,0.001532724
0.7805459,Nullreference,0.001672384
0.7926513,Nullreference,0.004765601
0.8051051,Nullreference,0.00686976
0.8172677,Nullreference,0.004002697
0.8298824,Nullreference,0.005276141
0.8412439,Nullreference,0.005509461
0.8538639,Nullreference,0.007867534
0.8664107,Nullreference,0.003236762
0.8784389,Nullreference,0.003776734
0.8901729,Nullreference,0.002138542
0.9022564,Nullreference,0.004680812
0.915282,Nullreference,0.003844665
0.9275841,Nullreference,0.00231507
0.9399261,Nullreference,0.004795483
0.9521204,Nullreference,0.003603004
0.9704075,Nullreference,0.001886764
0.9842852,Nullreference,0.00249873
0.9958279,Nullreference,0.004006596
1.009681,Nullreference,0.003617517
1.02689,Nullreference,0.0005757071
1.041168,Nullreference,0.002218704
1.055376,Nullreference,0.005569006
1.070986,Nullreference,0.003488927
1.084678,Nullreference,0.003021287
1.096629,Nullreference,0.002800024
1.109178,Nullreference,0.003410133
1.121072,Nullreference,0.004077912
1.133177,Nullreference,0.00288328
1.146654,Nullreference,0.001397628
1.159283,Nullreference,0.004529143
1.170853,Nullreference,0.002417628
1.183535,Nullreference,0.004808411
1.196211,Nullreference,0.003527273
1.208281,Nullreference,0.002461667
1.226489,Nullreference,0.003469417
1.241517,Nullreference,0.004966893
1.259486,Nullreference,0.003769859
1.271929,Nullreference,0.005770677
1.284455,Nullreference,0.002688417
1.299373,Nullreference,0.005375479
1.31601,Nullreference,0.003351928
1.33099,Nullreference,0.005330026
1.349314,Nullreference,0.00201388
1.364596,Nullreference,0.001879226
1.382073,Nullreference,0.006556054
1.393939,Nullreference,0.004956601
1.407977,Nullreference,0.002401189
1.425886,Nullreference,0.003480944
1.43798,Nullreference,0.001700068
1.450433,Nullreference,0.005407481
1.464263,Nullreference,0.005797229
1.476559,Nullreference,0.002356487
1.488625,Nullreference,0.00284487
1.50171,Nullreference,0.001769956
1.515353,Nullreference,0.00345417
1.531529,Nullreference,0.004531168
1.54901,Nullreference,0.002091602
1.565729,Nullreference,0.005215027
1.582966,Nullreference,0.001593607
1.598093,Nullreference,0.006613854
1.615663,Nullreference,0.0007866224
1.63008,Nullreference,0.005020499
1.641716,Nullreference,0.001274648
1.654283,Nullreference,0.007236664
1.666976,Nullreference,0.006487255
1.679092,Nullreference,0.002725083
1.692262,Nullreference,0.003275132
1.704769,Nullreference,0.004165703
1.717128,Nullreference,0.00600743
1.729728,Nullreference,0.003258805
1.743785,Nullreference,0.003220733
1.756454,Nullreference,0.004729065
1.769007,Nullreference,0.003935266
1.785467,Nullreference,0.002414232
1.79914,Nullreference,0.003738041
1.816302,Nullreference,0.004816559
1.831433,Nullreference,0.003574766
1.849806,Nullreference,0.005465986
1.865455,Nullreference,0.00145935
1.883326,Nullreference,0.0009517358
1.895828,Nullreference,0.002350138
1.909,Nullreference,0.009000924
1.921577,Nullreference,0.003184118
1.934968,Nullreference,0.00434141
1.948101,Nullreference,0.004954676
1.960699,Nullreference,0.003371803
1.97269,Nullreference,0.002838276
1.984544,Nullreference,0.004052395
1.996327,Nullreference,0.003095282
2.008375,Nullreference,0.003651771
2.020722,Nullreference,0.003721982
2.032766,Nullreference,0.004862912
2.044735,Nullreference,0.001877449
2.057765,Nullreference,0.001926936
2.069616,Nullreference,0.003953621
2.083055,Nullreference,0.001671979
2.098712,Nullreference,0.002317609
2.116047,Nullreference,0.001610319
2.131471,Nullreference,0.0008279402
2.149541,Nullreference,0.001010939
2.161354,Nullreference,0.0007964957
2.173344,Nullreference,0.00363074
2.185447,Nullreference,0.008589054
2.197591,Nullreference,0.002993372
2.209945,Nullreference,0.005054677
2.225995,Nullreference,0.008229234
2.240388,Nullreference,0.004260095
2.25543,Nullreference,0.004145022
2.270211,Nullreference,0.002181977
2.284242,Nullreference,0.004442101
2.298404,Nullreference,0.005866536
2.315457,Nullreference,0.004213664
2.329851,Nullreference,0.005138868
2.348405,Nullreference,0.001905415
2.362667,Nullreference,0.002970916
2.376242,Nullreference,0.003595129
2.388299,Nullreference,0.00407812
