0.02,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.768621,0.862042,2.251904,-0.005061136,0.8605968,0.136601,0.4905995
0.04,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7685947,0.8620045,2.251928,-0.00509342,0.8605825,0.1365989,0.4906248
0.3733333,-0.03725982,0.8542118,2.092469,0.1633751,0.1038811,0.006871013,-0.9810557,0,0,0,0,0,1,-0.7685466,0.8621209,2.251758,-0.004896527,0.8605803,0.1365658,0.4906398
0.4160441,-0.03723836,0.8543167,2.092456,0.1632784,0.1037865,0.007012188,-0.9810808,0,0,0,0,0,1,-0.7685833,0.8621206,2.251813,-0.004796602,0.8605301,0.136667,0.4907007
0.4382029,-0.03722,0.8543079,2.092496,0.1633915,0.1038785,0.006932459,-0.9810528,0,0,0,0,0,1,-0.7685332,0.8620877,2.251877,-0.004899568,0.8605572,0.1366306,0.4906622
0.4620354,-0.0372498,0.8542695,2.092498,0.1634023,0.1037973,0.00696593,-0.9810593,0,0,0,0,0,1,-0.7685747,0.8621004,2.251819,-0.005033088,0.8605828,0.1365409,0.4906409
0.4778554,-0.03724766,0.8542433,2.09248,0.1633576,0.1037449,0.006930168,-0.9810726,0,0,0,0,0,1,-0.7685728,0.8620701,2.251798,-0.005063344,0.8605703,0.1365187,0.4906689
0.4919792,-0.03721333,0.8542523,2.092457,0.1634,0.1038171,0.006910223,-0.9810579,0,0,0,0,0,1,-0.7684879,0.8620267,2.251818,-0.004966777,0.8605697,0.1366019,0.4906477
0.5052354,-0.03725052,0.8542759,2.09245,0.1633847,0.1038056,0.006941227,-0.9810616,0,0,0,0,0,1,-0.7685189,0.8620477,2.251825,-0.005001904,0.8605257,0.1366636,0.4907072
0.5186071,-0.03728628,0.8542719,2.092446,0.16349,0.1037272,0.006966939,-0.9810522,0,0,0,0,0,1,-0.7685161,0.8620396,2.251812,-0.00493442,0.8605378,0.1366691,0.4906853
0.5337533,-0.03727293,0.8542848,2.092449,0.1634488,0.1038535,0.006945211,-0.9810458,0,0,0,0,0,1,-0.7685037,0.8620217,2.251764,-0.004804363,0.8605455,0.1366919,0.4906667
0.5472338,-0.03731012,0.8543234,2.092425,0.1633096,0.1037406,0.006912993,-0.9810811,0,0,0,0,0,1,-0.7684636,0.8620679,2.251871,-0.004817527,0.860559,0.1367065,0.4906386
0.5608879,-0.0373292,0.8542922,2.092463,0.1634669,0.1037679,0.006929952,-0.9810519,0,0,0,0,0,1,-0.7684808,0.8620675,2.251843,-0.004791941,0.8605824,0.1366846,0.4906041
0.5739276,-0.03727388,0.8542376,2.092516,0.1633864,0.103686,0.007033584,-0.9810733,0,0,0,0,0,1,-0.768569,0.8620415,2.251894,-0.004988481,0.8605583,0.1367027,0.4906393
