0.02,Nullreference,0
0.04,Nullreference,0
0.3733333,Nullreference,0.2538816
0.4285957,Nullreference,1.536934
0.4460152,Nullreference,1.860041
0.4644157,Nullreference,1.899457
0.480514,Nullreference,1.97514
0.4984514,Nullreference,1.999118
0.5175777,Nullreference,2.031109
0.5326039,Nullreference,2.042888
0.5498732,Nullreference,2.000349
0.5664581,Nullreference,1.957271
0.5853976,Nullreference,1.844928
0.6021481,Nullreference,1.737809
0.6200515,Nullreference,1.669592
0.6387088,Nullreference,1.493936
0.6562833,Nullreference,1.388802
0.6736218,Nullreference,1.171932
0.6914089,Nullreference,0.9983783
0.7092358,Nullreference,0.8990782
0.7302038,Nullreference,0.7235997
0.7494173,Nullreference,0.5531713
0.7724571,Nullreference,0.427023
0.7948232,Nullreference,0.3159703
0.8152308,Nullreference,0.2330226
0.8349509,Nullreference,0.190637
0.8538235,Nullreference,0.1424961
0.8733785,Nullreference,0.1111248
0.892077,Nullreference,0.1077095
0.9123271,Nullreference,0.1062388
0.9323553,Nullreference,0.1107959
0.9512361,Nullreference,0.1256838
0.9713007,Nullreference,0.1685426
0.9924402,Nullreference,0.2379508
1.010413,Nullreference,0.2611597
1.029589,Nullreference,0.2966881
1.048253,Nullreference,0.3044159
1.066805,Nullreference,0.306656
1.085291,Nullreference,0.3179088
1.101097,Nullreference,0.3349465
1.11802,Nullreference,0.3353109
1.13514,Nullreference,0.3260599
1.153493,Nullreference,0.3120205
1.169967,Nullreference,0.2871653
1.188303,Nullreference,0.2806281
1.206068,Nullreference,0.2536536
1.223826,Nullreference,0.2392429
1.239094,Nullreference,0.2404807
1.257451,Nullreference,0.2492876
1.276291,Nullreference,0.2691014
1.294699,Nullreference,0.3127429
1.311855,Nullreference,0.335562
1.329199,Nullreference,0.3681289
1.346029,Nullreference,0.3901583
1.36477,Nullreference,0.3883199
1.382149,Nullreference,0.3796262
1.400506,Nullreference,0.3758216
1.41727,Nullreference,0.333386
1.43444,Nullreference,0.3123618
1.451781,Nullreference,0.2532366
1.467355,Nullreference,0.18978
1.485427,Nullreference,0.1494845
1.502847,Nullreference,0.08511665
1.520716,Nullreference,0.05481384
1.537306,Nullreference,0.05377497
1.556207,Nullreference,0.09290873
1.573049,Nullreference,0.2054463
1.589483,Nullreference,0.3524072
1.607355,Nullreference,0.4317513
1.62478,Nullreference,0.6021456
1.641512,Nullreference,0.6890715
1.658383,Nullreference,0.8619524
1.673357,Nullreference,0.9599282
1.695002,Nullreference,1.15561
1.714007,Nullreference,1.373324
1.732574,Nullreference,1.468129
1.750695,Nullreference,1.609101
1.770479,Nullreference,1.688255
1.793171,Nullreference,1.714093
1.81449,Nullreference,1.673268
1.835749,Nullreference,1.636477
1.854303,Nullreference,1.530571
1.873102,Nullreference,1.405897
1.892119,Nullreference,1.274127
1.911083,Nullreference,1.198537
1.926736,Nullreference,1.049541
1.945014,Nullreference,0.9748783
1.962658,Nullreference,0.8508505
1.981636,Nullreference,0.7556284
2.002017,Nullreference,0.7090174
2.020271,Nullreference,0.6361435
2.037731,Nullreference,0.5737045
2.058926,Nullreference,0.5264792
2.07668,Nullreference,0.5145555
2.093969,Nullreference,0.4893304
2.112407,Nullreference,0.4764415
2.129592,Nullreference,0.4367698
2.14709,Nullreference,0.3837256
2.163338,Nullreference,0.3542374
2.180969,Nullreference,0.2979364
2.197287,Nullreference,0.2719504
2.214707,Nullreference,0.2109362
2.239284,Nullreference,0.1500709
2.262251,Nullreference,0.09545222
2.28188,Nullreference,0.05407761
2.299103,Nullreference,0.04613074
2.318547,Nullreference,0.04478905
2.334398,Nullreference,0.05638717
2.352152,Nullreference,0.08010914
2.370345,Nullreference,0.1289989
2.390453,Nullreference,0.1937819
2.408497,Nullreference,0.2459458
2.427621,Nullreference,0.3611603
2.44675,Nullreference,0.4252227
2.465979,Nullreference,0.6349247
2.485404,Nullreference,0.8853956
2.507767,Nullreference,1.179535
2.527538,Nullreference,1.543712
2.549372,Nullreference,1.8528
2.567228,Nullreference,1.979063
2.58628,Nullreference,2.180858
2.605433,Nullreference,2.304834
2.62469,Nullreference,2.345462
2.643625,Nullreference,2.330229
2.662411,Nullreference,2.240958
2.680768,Nullreference,2.04916
2.697924,Nullreference,1.952121
2.718214,Nullreference,1.716196
2.735729,Nullreference,1.495723
2.753299,Nullreference,1.403532
2.771899,Nullreference,1.174225
2.791062,Nullreference,1.076774
2.812074,Nullreference,0.8962982
2.831552,Nullreference,0.7538297
2.850508,Nullreference,0.6227697
2.867795,Nullreference,0.5804039
2.887867,Nullreference,0.4897147
2.903789,Nullreference,0.4223756
2.924076,Nullreference,0.3969417
2.941445,Nullreference,0.3495397
2.95929,Nullreference,0.3315231
2.978389,Nullreference,0.3299386
2.998547,Nullreference,0.3393601
3.016596,Nullreference,0.3614371
3.034156,Nullreference,0.3659906
3.052444,Nullreference,0.3914945
3.072107,Nullreference,0.4189808
3.089135,Nullreference,0.3991532
3.107554,Nullreference,0.3708011
3.12706,Nullreference,0.3985376
