0.02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3733333,-0.872088,0.9351807,1.935097,0.04907155,0.8301055,0.05962794,-0.552233,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4085301,-0.8720303,0.9351773,1.935144,0.04901033,0.8300911,0.05961034,-0.5522622,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4201936,-0.8720078,0.9351702,1.935172,0.04898061,0.8300928,0.05971295,-0.552251,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4291475,-0.8720078,0.9351783,1.935193,0.04892565,0.8300573,0.05960497,-0.552321,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4388188,-0.8720284,0.9351676,1.935186,0.04894177,0.8300942,0.05954648,-0.5522705,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4478211,-0.8720355,0.9351385,1.935199,0.04893886,0.8300998,0.05956924,-0.5522598,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4568037,-0.8720503,0.9351261,1.93516,0.04903724,0.8300699,0.05949752,-0.5523038,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4680367,-0.8720493,0.9351225,1.935178,0.04901173,0.8300938,0.05952444,-0.5522671,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4789245,-0.8720794,0.9351318,1.935172,0.04900444,0.8301175,0.05953869,-0.5522307,0,0,0,0,0,1,0,0,0,0,0,0,1
0.4924701,-0.8720951,0.9351192,1.935135,0.04893397,0.8301018,0.05963357,-0.5522501,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5019231,-0.8721018,0.9351406,1.935149,0.04900279,0.8301305,0.05950471,-0.5522149,0,0,0,0,0,1,0,0,0,0,0,0,1
0.512529,-0.8720984,0.9350855,1.935156,0.04899729,0.8301294,0.05957509,-0.5522094,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5233103,-0.8721056,0.9350774,1.935158,0.04901116,0.8301123,0.05955409,-0.5522362,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5343489,-0.8721213,0.9350395,1.935159,0.04901933,0.8301146,0.05967463,-0.5522189,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5454507,-0.8720994,0.9350731,1.935165,0.04893719,0.8301036,0.05948991,-0.5522628,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5566735,-0.8720818,0.9349973,1.935159,0.04897691,0.8301334,0.05947226,-0.5522164,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5676773,-0.8720841,0.9349821,1.935157,0.04893644,0.8301038,0.05960568,-0.55225,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5788817,-0.8720765,0.9349685,1.935172,0.04889203,0.8300807,0.05964653,-0.5522842,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5899063,-0.8720441,0.9350023,1.935214,0.04894631,0.8301,0.05953147,-0.5522628,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6010332,-0.8720298,0.9349742,1.935231,0.04894594,0.8301353,0.05958118,-0.5522044,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6121087,-0.8720236,0.9349959,1.93525,0.04892191,0.8301275,0.05958737,-0.5522176,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6232535,-0.8720288,0.934993,1.935273,0.04894488,0.8301013,0.05947544,-0.5522673,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6343156,-0.872057,0.9349947,1.935248,0.04882082,0.8301112,0.05963932,-0.5522455,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6453872,-0.8720331,0.9349775,1.935219,0.04891291,0.8300923,0.05948776,-0.5522823,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6568194,-0.872046,0.9350116,1.935183,0.04898982,0.8301059,0.0594065,-0.5522636,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6678655,-0.8720465,0.9350319,1.93518,0.04897336,0.8301278,0.05944763,-0.5522277,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6787765,-0.8720722,0.9350276,1.935228,0.04895421,0.8301499,0.05942477,-0.5521986,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6899356,-0.8720741,0.9350226,1.935231,0.04891918,0.830135,0.05950416,-0.5522155,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7010291,-0.8720779,0.9349985,1.935235,0.04884057,0.8301343,0.05956111,-0.5522176,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7121062,-0.8721223,0.9350159,1.935174,0.04890858,0.8300743,0.05958179,-0.5522994,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7232257,-0.8721046,0.9350252,1.935187,0.04888898,0.8301231,0.05952947,-0.5522336,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7343345,-0.8720803,0.9350441,1.935193,0.04882603,0.8300756,0.05953553,-0.5523097,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7454132,-0.8720822,0.9350309,1.935171,0.04890032,0.8300857,0.05960482,-0.5522807,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7565609,-0.8720722,0.9350355,1.935162,0.04891695,0.8300842,0.05949399,-0.5522934,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7675948,-0.8721123,0.9350207,1.935127,0.04886266,0.830115,0.05953064,-0.5522478,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7788036,-0.872138,0.93502,1.935151,0.04885421,0.8301018,0.05946961,-0.5522748,0,0,0,0,0,1,0,0,0,0,0,0,1
0.7898259,-0.8721824,0.9350281,1.935129,0.04888124,0.8301417,0.0594946,-0.5522099,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8009608,-0.8721838,0.9350164,1.935107,0.04890762,0.8300993,0.05942298,-0.5522789,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8120699,-0.8721905,0.9349706,1.935109,0.04881516,0.8300795,0.05954316,-0.5523041,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8232124,-0.8721275,0.934968,1.935043,0.04896981,0.8301385,0.05945,-0.5522117,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8342327,-0.8720989,0.9349885,1.935037,0.04895268,0.8301346,0.05959935,-0.552203,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8453214,-0.8720965,0.934983,1.935112,0.04890535,0.8301331,0.05949471,-0.5522207,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8564182,-0.8721571,0.9349792,1.935185,0.04891662,0.8301408,0.05945047,-0.5522129,0,0,0,0,0,1,0,0,0,0,0,0,1
0.867494,-0.8721609,0.9349732,1.935206,0.04889279,0.830116,0.05960321,-0.5522358,0,0,0,0,0,1,0,0,0,0,0,0,1
0.878646,-0.8721781,0.9349971,1.93524,0.0488958,0.8301052,0.05949638,-0.5522635,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8897308,-0.8722134,0.9350226,1.935211,0.04893425,0.8300907,0.05948538,-0.5522829,0,0,0,0,0,1,0,0,0,0,0,0,1
0.900892,-0.8722162,0.9350121,1.935188,0.04887065,0.8301057,0.05956867,-0.552257,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9120117,-0.8722196,0.9350073,1.9352,0.04892544,0.8300816,0.05951849,-0.5522938,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9230804,-0.8722091,0.9350245,1.935117,0.04888398,0.8300787,0.05950537,-0.5523033,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9342281,-0.8722215,0.9350138,1.935117,0.04890935,0.8300946,0.05958972,-0.552268,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9452514,-0.8722038,0.9350457,1.935079,0.04887131,0.8300962,0.0595823,-0.5522696,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9564914,-0.8722138,0.9350708,1.935074,0.04892297,0.830109,0.05934937,-0.5522711,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9674861,-0.872221,0.9350564,1.935074,0.04890354,0.8300943,0.05959486,-0.5522683,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9786711,-0.8722014,0.935066,1.935027,0.04882706,0.8300713,0.05961922,-0.5523071,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9897085,-0.8721752,0.9350843,1.935065,0.04894784,0.8301195,0.05957364,-0.552229,0,0,0,0,0,1,0,0,0,0,0,0,1
1.001065,-0.8721786,0.9350865,1.935057,0.04888698,0.8300878,0.05960125,-0.552279,0,0,0,0,0,1,0,0,0,0,0,0,1
1.013044,-0.8721619,0.9350731,1.935069,0.04893496,0.8300539,0.05949911,-0.5523368,0,0,0,0,0,1,0,0,0,0,0,0,1
1.024927,-0.8721862,0.9350891,1.935043,0.04900179,0.8301244,0.05944522,-0.5522306,0,0,0,0,0,1,0,0,0,0,0,0,1
1.036939,-0.8721671,0.9351215,1.935005,0.04891689,0.8300971,0.05949747,-0.5522734,0,0,0,0,0,1,0,0,0,0,0,0,1
