51.00481,Camera Rig (1)
55.87779,Camera Rig (2)
59.58726,Camera Rig (3)
63.16427,Camera Rig (4)
67.04932,Camera Rig (3)
69.99302,Camera Rig (5)
72.66396,Camera Rig (3)
76.70763,Camera Rig (6)
80.55611,Camera Rig (3)
86.82874,Camera Rig (7)
88.87422,Camera Rig (3)
91.67648,Camera Rig (8)
95.51437,Camera Rig (3)
97.29853,Camera Rig (8)
98.88248,Camera Rig (3)
100.8439,Camera Rig (2)
104.62,Camera Rig (3)
112.0504,Camera Rig (5)
114.8369,Camera Rig (3)
118.6394,Camera Rig (2)
121.0429,Camera Rig (3)
124.8397,Camera Rig (2)
127.7568,Camera Rig (3)
129.548,Camera Rig (8)
136.3877,Camera Rig (3)
138.4959,Camera Rig (8)
142.2999,Camera Rig (3)
145.5106,Camera Rig (8)
149.2512,Camera Rig (3)
151.4645,Camera Rig (9)
155.5454,Camera Rig (3)
162.5859,Camera Rig (7)
167.7081,Camera Rig (10)
170.0206,Camera Rig (7)
173.8543,Camera Rig (10)
177.3048,Camera Rig (7)
181.1287,Camera Rig (10)
184.1715,Camera Rig (7)
188.0406,Camera Rig (10)
190.0615,Camera Rig (7)
193.8401,Camera Rig (10)
195.9246,Camera Rig (11)
197.8424,Camera Rig (10)
199.5486,Camera Rig (11)
203.4266,Camera Rig (10)
206.9687,Camera Rig (12)
213.05,Camera Rig (10)
218.7899,Camera Rig (11)
221.9604,Camera Rig (10 bis)
237.6885,Camera Rig (11 bis)
238.6234,Camera Rig (10 bis)
240.2739,Camera Rig (11 bis)
242.0708,Camera Rig (13)
257.8332,Camera Rig (14)
260.5396,Camera Rig (13)
270.6703,Camera Rig (15)
273.2071,Camera Rig (13)
280.5561,Camera Rig (14)
284.3852,Camera Rig (16)
287.4298,Camera Rig (15)
289.1724,Camera Rig (16)
317.4203,Camera Rig (14)
320.924,Camera Rig (17)
323.0097,Camera Rig (18)
324.8399,Camera Rig (17)
329.0091,Camera Rig (18)
330.8497,Camera Rig (17)
334.1334,Camera Rig (18)
336.8885,Camera Rig (17)
338.6306,Camera Rig (19)
342.5834,Camera Rig (20)
345.6406,Camera Rig (21)
349.8522,Camera Rig (20)
351.9424,Camera Rig (21)
353.6534,Camera Rig (20)
357.3626,Camera Rig (21)
358.8569,Camera Rig (20)
359.008,Camera Rig (2)
359.9715,Camera Rig (22)
361.0268,Camera Rig (23)
366.6516,Camera Rig (24)
369.0528,Camera Rig (23)
371.668,Camera Rig (25)
374.1248,Camera Rig (23)
376.9011,Camera Rig (25)
384.6368,Camera Rig (26)
392.7915,Camera Rig (24)
395.7005,Camera Rig (27)
404.5215,Camera Rig (28)
409.3749,Camera Rig (29)
410.9113,Camera Rig (28)
413.4727,Camera Rig (30)
416.7973,Camera Rig (31)
419.9841,Camera Rig (32)
421.9965,Camera Rig (33)
432.3202,Camera Rig (34)
435.4325,Camera Rig (33)
451.2238,Camera Rig (34)
456.2597,Camera Rig (33)
459.4787,Camera Rig (34)
464.127,Camera Rig (33)
471.5652,Camera Rig (35)
476.2085,Camera Rig (36)
480.2161,Camera Rig (35)
484.6707,Camera Rig (37)
487.9454,Camera Rig (38)
491.2361,Camera Rig (39)
492.6748,Camera Rig (38)
494.5209,Camera Rig (40)
496.2529,Camera Rig (41)
498.1516,Camera Rig (40)
500.0495,Camera Rig (41)
501.6705,Camera Rig (40)
502.166,Camera Rig (41)
502.7954,Camera Rig (42)
503.1493,Camera Rig (43)
504.0211,Camera Rig (44)
506.1863,Camera Rig (45)
507.7072,Camera Rig (46)
508.094,Camera Rig (47)
510.3035,Camera Rig (48)
516.806,Camera Rig (49)
518.2357,Camera Rig (50)
521.426,Camera Rig (51)
529.629,Camera Rig (52)
531.2604,Camera Rig (53)
542.6699,Camera Rig (52)
546.1718,Camera Rig (54)
