0.02,(0.03, -0.01, -0.03),(0.19, -0.16, 0.97),Nullreference,0.01311928
0.02,(0.03, -0.01, -0.03),(0.19, -0.16, 0.97),Nullreference,0.01200731
0.02,(0.03, -0.01, -0.03),(0.18, -0.16, 0.97),Nullreference,0.01494377
0.02,(0.03, -0.01, -0.03),(0.10, 0.03, 0.99),Nullreference,0.02526204
0.02,(0.03, -0.01, -0.03),(0.10, 0.03, 0.99),Nullreference,0.02329207
0.02,(0.03, -0.01, -0.03),(0.10, 0.02, 0.99),Nullreference,0.02250764
0.02,(0.03, -0.01, -0.03),(0.19, -0.24, 0.95),Nullreference,0.02909756
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0213488
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.02317153
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01663918
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.009708815
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01659448
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.02498652
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.03111194
0.02,(0.03, -0.01, -0.03),(0.03, -0.05, 1.00),Nullreference,0.02134481
0.02,(0.03, -0.01, -0.03),(0.03, -0.05, 1.00),Nullreference,0.0218669
0.02,(0.03, -0.01, -0.03),(0.07, -0.17, 0.98),Nullreference,0.01916023
0.02,(0.03, -0.01, -0.03),(-0.03, -0.22, 0.97),Nullreference,0.01363332
0.02,(0.03, -0.01, -0.03),(0.05, 0.14, 0.99),Nullreference,0.0135695
0.02,(0.03, -0.01, -0.03),(0.05, 0.14, 0.99),Nullreference,0.01014328
0.02,(0.03, -0.01, -0.03),(0.10, 0.04, 0.99),Nullreference,0.009521969
0.02,(0.03, -0.01, -0.03),(0.19, -0.06, 0.98),Nullreference,0.01784918
0.02,(0.03, -0.01, -0.03),(0.10, 0.08, 0.99),Nullreference,0.01590109
0.02,(0.03, -0.01, -0.03),(0.10, 0.08, 0.99),Nullreference,0.0200983
0.02,(0.03, -0.01, -0.03),(0.18, 0.00, 0.98),Nullreference,0.01927063
0.02,(0.03, -0.01, -0.03),(0.11, -0.04, 0.99),Nullreference,0.0179055
0.02,(0.03, -0.01, -0.03),(0.11, -0.04, 0.99),Nullreference,0.01542459
0.02,(0.03, -0.01, -0.03),(0.21, -0.11, 0.97),Nullreference,0.01387612
0.02,(0.03, -0.01, -0.03),(0.11, -0.13, 0.99),Nullreference,0.01844749
0.02,(0.03, -0.01, -0.03),(0.08, 0.03, 1.00),Nullreference,0.02529648
0.02,(0.03, -0.01, -0.03),(0.08, 0.03, 1.00),Nullreference,0.02324704
0.02,(0.03, -0.01, -0.03),(0.08, 0.03, 1.00),Nullreference,0.02761761
0.02,(0.03, -0.01, -0.03),(0.12, 0.03, 0.99),Nullreference,0.03050888
0.02,(0.03, -0.01, -0.03),(0.12, 0.03, 0.99),Nullreference,0.0314239
0.02,(0.03, -0.01, -0.03),(0.15, 0.04, 0.99),Nullreference,0.02762606
0.02,(0.03, -0.01, -0.03),(0.15, -0.03, 0.99),Nullreference,0.02470175
0.02,(0.03, -0.01, -0.03),(0.15, -0.03, 0.99),Nullreference,0.02160984
0.02,(0.03, -0.01, -0.03),(0.15, -0.03, 0.99),Nullreference,0.01519356
0.02,(0.03, -0.01, -0.03),(0.15, -0.03, 0.99),Nullreference,0.004848254
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.002466127
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.009368113
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.01394111
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.01079039
0.02,(0.03, -0.01, -0.03),(0.15, -0.07, 0.99),Nullreference,0.01995505
0.02,(0.03, -0.01, -0.03),(0.15, -0.07, 0.99),Nullreference,0.01809889
0.02,(0.03, -0.01, -0.03),(0.15, -0.04, 0.99),Nullreference,0.0211108
0.02,(0.03, -0.01, -0.03),(0.15, -0.01, 0.99),Nullreference,0.01594207
0.02,(0.03, -0.01, -0.03),(0.27, -0.04, 0.96),Nullreference,0.01532788
0.02,(0.03, -0.01, -0.03),(0.27, -0.04, 0.96),Nullreference,0.0118582
0.02,(0.03, -0.01, -0.03),(0.17, 0.00, 0.99),Nullreference,0.01084582
0.02,(0.03, -0.01, -0.03),(0.14, -0.01, 0.99),Nullreference,0.009848054
0.02,(0.03, -0.01, -0.03),(0.14, -0.01, 0.99),Nullreference,0.01108832
0.02,(0.03, -0.01, -0.03),(0.21, 0.00, 0.98),Nullreference,0.01159515
0.02,(0.03, -0.01, -0.03),(0.19, -0.06, 0.98),Nullreference,0.01413674
0.02,(0.03, -0.01, -0.03),(0.16, 0.04, 0.99),Nullreference,0.01302405
0.02,(0.03, -0.01, -0.03),(0.16, 0.04, 0.99),Nullreference,0.01412397
0.02,(0.03, -0.01, -0.03),(0.20, -0.04, 0.98),Nullreference,0.02180575
0.02,(0.03, -0.01, -0.03),(0.20, 0.04, 0.98),Nullreference,0.02899373
0.02,(0.03, -0.01, -0.03),(0.20, 0.04, 0.98),Nullreference,0.03834606
0.02,(0.03, -0.01, -0.03),(0.19, -0.04, 0.98),Nullreference,0.04587117
0.02,(0.03, -0.01, -0.03),(0.20, 0.05, 0.98),Nullreference,0.05639978
0.02,(0.03, -0.01, -0.03),(0.19, -0.04, 0.98),Nullreference,0.07677804
0.02,(0.03, -0.01, -0.03),(0.19, -0.04, 0.98),Nullreference,0.08881297
0.02,(0.03, -0.01, -0.03),(0.10, 0.08, 0.99),Nullreference,0.08470699
0.02,(0.03, -0.01, -0.03),(0.11, -0.22, 0.97),Nullreference,0.06906341
0.02,(0.03, -0.01, -0.03),(0.00, 0.00, 1.00),Nullreference,0.06360508
0.02,(0.03, -0.01, -0.03),(0.00, 0.00, 1.00),Nullreference,0.05601261
0.02,(0.03, -0.01, -0.03),(0.11, -0.05, 0.99),Nullreference,0.03854406
0.02,(0.03, -0.01, -0.03),(0.11, -0.09, 0.99),Nullreference,0.02371585
0.02,(0.03, -0.01, -0.03),(0.11, -0.09, 0.99),Nullreference,0.02347369
0.02,(0.03, -0.01, -0.03),(0.11, -0.09, 0.99),Nullreference,0.01961517
0.02,(0.03, -0.01, -0.03),(0.11, -0.09, 0.99),Nullreference,0.008835819
0.02,(0.03, -0.01, -0.03),(0.06, -0.09, 0.99),Nullreference,0.008354907
0.02,(0.03, -0.01, -0.03),(0.06, -0.09, 0.99),Nullreference,0.01607296
0.02,(0.03, -0.01, -0.03),(0.05, -0.09, 0.99),Nullreference,0.01316965
0.02,(0.03, -0.01, -0.03),(0.11, -0.11, 0.99),Nullreference,0.01687986
0.02,(0.03, -0.01, -0.03),(0.11, -0.11, 0.99),Nullreference,0.01264182
0.02,(0.03, -0.01, -0.03),(0.07, -0.09, 0.99),Nullreference,0.01564601
0.02,(0.03, -0.01, -0.03),(0.10, -0.16, 0.98),Nullreference,0.01373452
0.02,(0.03, -0.01, -0.03),(0.06, -0.17, 0.98),Nullreference,0.01863273
0.02,(0.03, -0.01, -0.03),(0.04, -0.09, 1.00),Nullreference,0.0265196
0.02,(0.03, -0.01, -0.03),(0.04, -0.09, 1.00),Nullreference,0.03559438
0.02,(0.03, -0.01, -0.03),(0.07, 0.06, 1.00),Nullreference,0.03221527
0.02,(0.03, -0.01, -0.03),(0.22, -0.17, 0.96),Nullreference,0.03587709
0.02,(0.03, -0.01, -0.03),(0.33, 0.06, 0.94),Nullreference,0.03863241
0.02,(0.03, -0.01, -0.03),(0.33, 0.06, 0.94),Nullreference,0.03805101
0.02,(0.04, -0.01, -0.03),(0.23, 0.36, 0.90),Nullreference,0.03041172
0.02,(0.03, -0.01, -0.03),(0.02, -0.25, 0.97),Nullreference,0.02914167
0.02,(0.03, -0.01, -0.03),(0.02, -0.25, 0.97),Nullreference,0.03556641
0.02,(0.03, -0.01, -0.03),(0.27, -0.11, 0.96),Nullreference,0.03891657
0.02,(0.03, -0.01, -0.03),(0.23, 0.25, 0.94),Nullreference,0.04783281
0.02,(0.04, -0.01, -0.03),(0.23, 0.23, 0.95),Nullreference,0.04822603
0.02,(0.04, -0.01, -0.03),(0.23, 0.23, 0.95),Nullreference,0.0542563
0.02,(0.04, -0.01, -0.03),(0.42, -0.05, 0.91),Nullreference,0.0583171
0.02,(0.04, -0.01, -0.03),(0.20, 0.07, 0.98),Nullreference,0.06402287
0.02,(0.04, -0.01, -0.03),(0.21, 0.23, 0.95),Nullreference,0.07110323
0.02,(0.04, -0.01, -0.03),(0.21, 0.23, 0.95),Nullreference,0.07216134
0.02,(0.04, -0.01, -0.03),(0.31, 0.12, 0.94),Nullreference,0.07853171
0.02,(0.04, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.07632875
0.02,(0.04, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.06791138
0.02,(0.04, -0.01, -0.03),(0.26, 0.08, 0.96),Nullreference,0.06750499
0.02,(0.04, -0.01, -0.03),(0.19, -0.03, 0.98),Nullreference,0.05788725
0.02,(0.04, -0.01, -0.03),(0.19, -0.03, 0.98),Nullreference,0.05861271
0.02,(0.04, -0.01, -0.03),(0.22, -0.05, 0.97),Nullreference,0.05592808
0.02,(0.04, -0.01, -0.03),(-0.09, -0.12, 0.99),Nullreference,0.05174718
0.02,(0.04, -0.01, -0.03),(0.26, -0.03, 0.96),Nullreference,0.04195185
0.02,(0.04, -0.01, -0.03),(0.26, -0.03, 0.96),Nullreference,0.03420406
0.02,(0.04, -0.01, -0.03),(0.24, 0.00, 0.97),Nullreference,0.0303614
0.02,(0.04, -0.01, -0.03),(0.24, 0.05, 0.97),Nullreference,0.02475124
0.02,(0.04, -0.01, -0.03),(0.24, 0.05, 0.97),Nullreference,0.01634654
0.02,(0.04, -0.01, -0.03),(-0.12, -0.09, 0.99),Nullreference,0.008644136
0.02,(0.04, -0.01, -0.03),(0.15, -0.02, 0.99),Nullreference,0.003486612
0.02,(0.04, -0.01, -0.03),(0.22, 0.00, 0.98),Nullreference,0.001515686
0.02,(0.04, -0.01, -0.03),(0.22, 0.00, 0.98),Nullreference,0.001678603
0.02,(0.04, -0.01, -0.03),(0.21, 0.05, 0.98),Nullreference,0.006496133
0.02,(0.03, -0.01, -0.03),(0.27, 0.08, 0.96),Nullreference,0.01071813
0.02,(0.03, -0.01, -0.03),(0.10, 0.05, 0.99),Nullreference,0.008331632
0.02,(0.03, -0.01, -0.03),(0.10, 0.05, 0.99),Nullreference,0.01043111
0.02,(0.03, -0.01, -0.03),(0.20, -0.05, 0.98),Nullreference,0.01276597
0.02,(0.03, -0.01, -0.03),(0.07, 0.01, 1.00),Nullreference,0.009781593
0.02,(0.03, -0.01, -0.03),(0.07, 0.01, 1.00),Nullreference,0.008786623
0.02,(0.03, -0.01, -0.03),(0.11, -0.20, 0.97),Nullreference,0.01391334
0.02,(0.03, -0.01, -0.03),(0.08, -0.10, 0.99),Nullreference,0.01404288
0.02,(0.03, -0.01, -0.03),(0.08, -0.10, 0.99),Nullreference,0.01781151
0.02,(0.03, -0.01, -0.03),(0.07, 0.01, 1.00),Nullreference,0.01708735
0.02,(0.03, -0.01, -0.03),(0.07, 0.00, 1.00),Nullreference,0.01216782
0.02,(0.03, -0.01, -0.03),(0.04, -0.16, 0.99),Nullreference,0.006314306
0.02,(0.03, -0.01, -0.03),(0.04, -0.16, 0.99),Nullreference,0.005693246
0.02,(0.03, -0.01, -0.03),(0.04, -0.17, 0.98),Nullreference,0.007470788
0.02,(0.03, -0.01, -0.03),(0.05, -0.01, 1.00),Nullreference,0.00410598
0.02,(0.03, -0.01, -0.03),(0.05, -0.01, 1.00),Nullreference,0.01073963
0.02,(0.03, -0.01, -0.03),(0.05, -0.02, 1.00),Nullreference,0.0037815
0.02,(0.03, -0.01, -0.03),(0.05, -0.02, 1.00),Nullreference,0.008806854
0.02,(0.03, -0.01, -0.03),(0.05, -0.17, 0.98),Nullreference,0.01237783
0.02,(0.03, -0.01, -0.03),(0.05, -0.17, 0.98),Nullreference,0.01239181
0.02,(0.03, -0.01, -0.03),(0.05, -0.17, 0.98),Nullreference,0.01634879
0.02,(0.03, -0.01, -0.03),(0.06, -0.02, 1.00),Nullreference,0.01614362
0.02,(0.03, -0.01, -0.03),(0.16, -0.03, 0.99),Nullreference,0.01573968
0.02,(0.03, -0.01, -0.03),(0.16, -0.03, 0.99),Nullreference,0.01646004
0.02,(0.03, -0.01, -0.03),(0.16, -0.21, 0.97),Nullreference,0.02163487
0.02,(0.03, -0.01, -0.03),(0.16, 0.03, 0.99),Nullreference,0.01640122
0.02,(0.03, -0.01, -0.03),(0.16, 0.03, 0.99),Nullreference,0.0160585
0.02,(0.03, -0.01, -0.03),(0.17, -0.08, 0.98),Nullreference,0.01668868
0.02,(0.03, -0.01, -0.03),(0.15, 0.02, 0.99),Nullreference,0.009611744
0.02,(0.03, -0.01, -0.03),(0.17, -0.03, 0.98),Nullreference,0.009624322
0.02,(0.03, -0.01, -0.03),(0.17, -0.03, 0.98),Nullreference,0.01048328
0.02,(0.03, -0.01, -0.03),(0.20, -0.11, 0.97),Nullreference,0.006758629
0.02,(0.03, -0.01, -0.03),(0.18, -0.07, 0.98),Nullreference,0.007035268
0.02,(0.03, -0.01, -0.03),(0.18, -0.07, 0.98),Nullreference,0.01036868
0.02,(0.03, -0.01, -0.03),(0.16, -0.01, 0.99),Nullreference,0.007972192
0.02,(0.03, -0.01, -0.03),(0.18, -0.01, 0.98),Nullreference,0.01156962
0.02,(0.03, -0.01, -0.03),(0.17, -0.08, 0.98),Nullreference,0.01349481
0.02,(0.03, -0.01, -0.03),(0.17, -0.08, 0.98),Nullreference,0.01192676
0.02,(0.03, -0.01, -0.03),(0.16, -0.01, 0.99),Nullreference,0.01172996
0.02,(0.03, -0.01, -0.03),(0.17, -0.02, 0.98),Nullreference,0.007292414
0.02,(0.03, -0.01, -0.03),(0.17, -0.02, 0.98),Nullreference,0.007232208
0.02,(0.03, -0.01, -0.03),(0.17, -0.02, 0.98),Nullreference,0.008587117
0.02,(0.03, -0.01, -0.03),(0.17, -0.02, 0.98),Nullreference,0.01825156
0.02,(0.03, -0.01, -0.03),(0.18, -0.14, 0.97),Nullreference,0.02175626
0.02,(0.03, -0.01, -0.03),(0.18, -0.14, 0.97),Nullreference,0.02328807
0.02,(0.03, -0.01, -0.03),(0.18, -0.14, 0.97),Nullreference,0.02051605
0.02,(0.03, -0.01, -0.03),(0.17, -0.10, 0.98),Nullreference,0.01598752
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.01330884
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.01465025
0.02,(0.03, -0.01, -0.03),(0.19, -0.07, 0.98),Nullreference,0.01343944
0.02,(0.03, -0.01, -0.03),(0.18, -0.10, 0.98),Nullreference,0.00692513
0.02,(0.03, -0.01, -0.03),(0.18, -0.10, 0.98),Nullreference,0.00372577
0.02,(0.03, -0.01, -0.03),(0.17, -0.07, 0.98),Nullreference,0.006839612
0.02,(0.03, -0.01, -0.03),(0.13, -0.01, 0.99),Nullreference,0.01548522
0.02,(0.03, -0.01, -0.03),(0.13, 0.00, 0.99),Nullreference,0.02007873
0.02,(0.03, -0.01, -0.03),(0.13, 0.00, 0.99),Nullreference,0.02199301
0.02,(0.03, -0.01, -0.03),(0.14, 0.00, 0.99),Nullreference,0.02219548
0.02,(0.03, -0.01, -0.03),(0.20, -0.01, 0.98),Nullreference,0.01890763
0.02,(0.03, -0.01, -0.03),(0.20, -0.01, 0.98),Nullreference,0.02421091
0.02,(0.03, -0.01, -0.03),(0.14, -0.09, 0.99),Nullreference,0.02556737
0.02,(0.03, -0.01, -0.03),(0.14, -0.09, 0.99),Nullreference,0.01933668
0.02,(0.03, -0.01, -0.03),(0.15, -0.01, 0.99),Nullreference,0.0181195
0.02,(0.03, -0.01, -0.03),(0.15, -0.01, 0.99),Nullreference,0.01581594
0.02,(0.03, -0.01, -0.03),(0.15, 0.01, 0.99),Nullreference,0.007087896
0.02,(0.03, -0.01, -0.03),(0.20, -0.14, 0.97),Nullreference,0.005846345
0.02,(0.03, -0.01, -0.03),(0.20, -0.14, 0.97),Nullreference,0.01248611
0.02,(0.03, -0.01, -0.03),(0.17, 0.00, 0.98),Nullreference,0.01251527
0.02,(0.03, -0.01, -0.03),(0.15, 0.02, 0.99),Nullreference,0.01532699
0.02,(0.03, -0.01, -0.03),(0.15, 0.02, 0.99),Nullreference,0.01028199
0.02,(0.03, -0.01, -0.03),(0.15, 0.02, 0.99),Nullreference,0.01188865
0.02,(0.03, -0.01, -0.03),(0.15, 0.02, 0.99),Nullreference,0.01015433
0.02,(0.03, -0.01, -0.03),(0.17, 0.00, 0.98),Nullreference,0.01029918
0.02,(0.03, -0.01, -0.03),(0.21, -0.10, 0.97),Nullreference,0.01487904
0.02,(0.03, -0.01, -0.03),(0.21, -0.10, 0.97),Nullreference,0.01678221
0.02,(0.03, -0.01, -0.03),(0.21, -0.10, 0.97),Nullreference,0.01468467
0.02,(0.03, -0.01, -0.03),(0.15, 0.00, 0.99),Nullreference,0.01522492
0.02,(0.03, -0.01, -0.03),(0.15, 0.00, 0.99),Nullreference,0.01895964
0.02,(0.03, -0.01, -0.03),(0.16, -0.10, 0.98),Nullreference,0.02061957
0.02,(0.03, -0.01, -0.03),(0.21, -0.10, 0.97),Nullreference,0.02709504
0.02,(0.03, -0.01, -0.03),(0.16, -0.11, 0.98),Nullreference,0.02911827
0.02,(0.03, -0.01, -0.03),(0.16, -0.11, 0.98),Nullreference,0.03314032
0.02,(0.03, -0.01, -0.03),(0.15, 0.00, 0.99),Nullreference,0.03307313
0.02,(0.03, -0.01, -0.03),(0.15, 0.01, 0.99),Nullreference,0.03069312
0.02,(0.03, -0.01, -0.03),(0.15, 0.01, 0.99),Nullreference,0.0299535
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.03399929
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.03984119
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0448128
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0527017
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.06509994
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.07557677
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.09852914
0.02,(0.03, -0.01, -0.03),(-0.09, -0.13, 0.99),Nullreference,0.1154781
0.02,(0.03, -0.01, -0.03),(0.09, -0.04, 1.00),Nullreference,0.1250346
0.02,(0.03, -0.01, -0.03),(0.05, 0.03, 1.00),Nullreference,0.1291626
0.02,(0.03, -0.01, -0.03),(0.05, 0.03, 1.00),Nullreference,0.1410975
0.02,(0.03, -0.01, -0.03),(0.13, -0.11, 0.99),Nullreference,0.1508894
0.02,(0.03, -0.01, -0.03),(0.13, 0.09, 0.99),Nullreference,0.1536574
0.02,(0.03, -0.01, -0.03),(0.13, 0.09, 0.99),Nullreference,0.1628205
