0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00287754
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003111466
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003529433
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002597924
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001067254
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002118638
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002941744
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0006143092
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003763537
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00334888
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002802255
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003564662
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004337157
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003469348
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005165483
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004234489
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002737252
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001889436
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005031015
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004183778
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001283578
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002720908
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002766785
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001602899
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001715165
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002240023
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002893118
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001514022
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003591279
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002145696
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002230842
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004752666
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003101603
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002003626
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002546365
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005321148
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001921015
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002123799
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003448329
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006218606
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004064915
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002921508
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004600431
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003553523
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002837057
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002316323
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00412043
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003542334
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003930229
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003237477
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0003287346
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002772524
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001184977
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001885996
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003144199
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002719122
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0004684673
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004158524
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002417554
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001955998
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003185222
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002535135
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001689978
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005363978
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005211794
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002403761
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004670081
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00459872
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002243361
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003735097
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001634493
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00198685
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001754024
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001657059
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003165176
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001175081
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003569568
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0008511851
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002759545
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002812117
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00494006
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004686431
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002762831
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00219384
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005138723
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00397079
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002713576
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002075129
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002339763
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002684243
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005392155
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002318231
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002808121
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002243281
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002367239
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003649208
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00265555
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001772863
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004386668
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00505237
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001930696
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004821294
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001894887
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001017846
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004464828
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003799802
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003671459
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003959019
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005993221
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003579766
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002492345
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005538849
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001826596
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00151632
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003605515
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00271
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001974647
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004334446
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004977306
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003292528
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003264781
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003056051
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00189281
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002079817
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00227401
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003147038
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005024252
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0009204629
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001711662
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0019334
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004686965
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003384741
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003735041
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002880899
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0006551608
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004132605
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002675251
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0007589866
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002627422
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00176287
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001072919
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001006528
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00413149
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001508829
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003575643
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004744828
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001371904
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002279018
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002225722
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002147087
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00337514
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004088291
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002300417
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00392772
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002149305
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001740842
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003697773
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004024122
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003115313
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002396111
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005388332
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002144072
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004042573
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003264019
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002196806
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004510531
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001332464
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001483069
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003298554
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00078109
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002111624
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001919348
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001535378
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002919461
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002266816
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002200642
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004517352
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002562513
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004278804
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002310518
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0027345
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002863698
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0003689274
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003472653
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002340948
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005082551
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003599612
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004471087
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001492892
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002902746
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002142894
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003023179
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0005918321
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003037826
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002016139
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004132641
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003120414
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003304952
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003134676
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002475437
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003492953
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001628296
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00534504
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001928271
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002073554
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004649807
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003944114
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00230252
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001712395
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00193689
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001481451
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00322451
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004405735
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01248854
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006086381
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003309292
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.001885159
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005374731
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003199274
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006432742
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004614522
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003713556
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00641567
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.007317508
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006393408
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.008614355
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.009284934
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01036889
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.009137687
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.009972729
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00808506
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.0066543
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.005236224
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006460432
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.00755643
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002632267
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.003734255
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01011076
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.002326557
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.01045874
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.006640859
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.008820182
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.004419497
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.1141277
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.06026851
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.03762231
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.04501813
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.06048345
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.06499729
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.1095403
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.06070938
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.08558364
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.07920003
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.07388869
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.3060073
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.4610118
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,0.6656837
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,1.005998
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,1.380129
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,1.380242
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,1.874498
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,2.890495
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,3.622149
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,4.109807
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,5.023766
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,5.381574
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,6.68717
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,7.5086
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,7.525349
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,7.295515
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,6.79848
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,5.872326
0.02,(0.00, 0.00, 0.00),(0.00, 0.00, 1.00),Nullreference,5.50043
