50.99429,Camera Rig (1)
55.87084,Camera Rig (2)
59.57898,Camera Rig (3)
63.16617,Camera Rig (4)
67.04115,Camera Rig (3)
69.99629,Camera Rig (5)
72.6507,Camera Rig (3)
76.70464,Camera Rig (6)
80.53624,Camera Rig (3)
86.83101,Camera Rig (7)
88.87846,Camera Rig (3)
91.66202,Camera Rig (8)
95.49342,Camera Rig (3)
97.28178,Camera Rig (8)
98.86959,Camera Rig (3)
100.8261,Camera Rig (2)
104.6225,Camera Rig (3)
112.0376,Camera Rig (5)
114.8316,Camera Rig (3)
118.6244,Camera Rig (2)
121.0341,Camera Rig (3)
124.8333,Camera Rig (2)
127.7418,Camera Rig (3)
129.5412,Camera Rig (8)
136.3708,Camera Rig (3)
138.4926,Camera Rig (8)
142.2904,Camera Rig (3)
145.5006,Camera Rig (8)
149.2432,Camera Rig (3)
151.4538,Camera Rig (9)
155.5404,Camera Rig (3)
162.5837,Camera Rig (7)
167.7016,Camera Rig (10)
170.0124,Camera Rig (7)
173.8545,Camera Rig (10)
177.2981,Camera Rig (7)
181.1286,Camera Rig (10)
184.1612,Camera Rig (7)
188.0367,Camera Rig (10)
190.0475,Camera Rig (7)
193.8338,Camera Rig (10)
195.9117,Camera Rig (11)
197.8327,Camera Rig (10)
199.556,Camera Rig (11)
203.4239,Camera Rig (10)
206.9666,Camera Rig (12)
213.0417,Camera Rig (10)
218.784,Camera Rig (11)
221.9486,Camera Rig (10 bis)
237.6867,Camera Rig (11 bis)
238.6189,Camera Rig (10 bis)
240.2746,Camera Rig (11 bis)
242.073,Camera Rig (13)
257.8326,Camera Rig (14)
260.5422,Camera Rig (13)
270.6616,Camera Rig (15)
273.2039,Camera Rig (13)
280.5453,Camera Rig (14)
284.3764,Camera Rig (16)
287.4205,Camera Rig (15)
289.1742,Camera Rig (16)
317.4162,Camera Rig (14)
320.9256,Camera Rig (17)
323.0026,Camera Rig (18)
324.8351,Camera Rig (17)
328.9996,Camera Rig (18)
330.8322,Camera Rig (17)
334.1305,Camera Rig (18)
336.8739,Camera Rig (17)
338.6176,Camera Rig (19)
342.5712,Camera Rig (20)
345.6364,Camera Rig (21)
349.8567,Camera Rig (20)
351.9352,Camera Rig (21)
353.6552,Camera Rig (20)
357.3536,Camera Rig (21)
358.8528,Camera Rig (20)
358.9986,Camera Rig (2)
359.9748,Camera Rig (22)
361.0187,Camera Rig (23)
366.6382,Camera Rig (24)
369.0593,Camera Rig (23)
371.6583,Camera Rig (25)
374.1234,Camera Rig (23)
376.8857,Camera Rig (25)
384.6407,Camera Rig (26)
392.7699,Camera Rig (24)
395.6797,Camera Rig (27)
404.5205,Camera Rig (28)
409.3779,Camera Rig (29)
410.9065,Camera Rig (28)
413.4721,Camera Rig (30)
416.7815,Camera Rig (31)
419.9701,Camera Rig (32)
421.9908,Camera Rig (33)
432.3086,Camera Rig (34)
435.4185,Camera Rig (33)
451.2222,Camera Rig (34)
456.2529,Camera Rig (33)
459.4754,Camera Rig (34)
464.116,Camera Rig (33)
471.5583,Camera Rig (35)
476.1995,Camera Rig (36)
480.2094,Camera Rig (35)
484.651,Camera Rig (37)
487.9382,Camera Rig (38)
491.2368,Camera Rig (39)
492.6695,Camera Rig (38)
494.5037,Camera Rig (40)
496.257,Camera Rig (41)
498.1352,Camera Rig (40)
500.0414,Camera Rig (41)
501.6559,Camera Rig (40)
502.1542,Camera Rig (41)
502.7888,Camera Rig (42)
503.1319,Camera Rig (43)
504.0199,Camera Rig (44)
506.1859,Camera Rig (45)
507.7079,Camera Rig (46)
508.0852,Camera Rig (47)
510.3066,Camera Rig (48)
516.8046,Camera Rig (49)
518.2263,Camera Rig (50)
521.4247,Camera Rig (51)
529.6204,Camera Rig (52)
531.2528,Camera Rig (53)
542.6697,Camera Rig (52)
546.1727,Camera Rig (54)
