0.02,Nullreference,0
0.04,Nullreference,0
0.3733333,Model Text Impact [p](Clone),0.2812923
0.4130172,Model Text Impact [p](Clone),0.9059009
0.4298232,Model Text Impact [p](Clone),0.8469556
0.4411994,Nullreference,0.8328329
0.452381,Model Text Impact [D](Clone),0.8184996
0.4636652,Model Text Impact [D](Clone),0.8110065
0.4750105,Nullreference,0.811512
0.4892325,Nullreference,0.8181049
0.5012763,Nullreference,0.8496602
0.5124111,Nullreference,0.863429
0.5232627,Nullreference,0.8632398
0.5367938,Nullreference,0.846392
0.5469703,Nullreference,0.8198224
0.5583546,Nullreference,0.798434
0.5688942,Nullreference,0.7812286
0.5802429,Nullreference,0.7603056
0.5908971,Nullreference,0.7487173
0.6019076,Model Text Impact [p](Clone),0.749898
0.6140065,Model Text Impact [p](Clone),0.7489513
0.6257656,Model Text Impact [D](Clone),0.7479548
0.6377494,Model Text Impact [D](Clone),0.7411916
0.6485214,Model Text Impact [D](Clone),0.7211689
0.6593957,Model Text Impact [D](Clone),0.6960964
0.6702637,Model Text Impact [D](Clone),0.6770015
0.6816203,Model Text Impact [D](Clone),0.6558503
0.6956276,Model Text Impact [u](Clone),0.6402975
0.7077058,Model Text Impact [u](Clone),0.6280583
0.7199516,Model Text Impact [u](Clone),0.6221322
0.7316084,Model Text Impact [D](Clone),0.6115509
0.7432866,Model Text Impact [p](Clone),0.5693313
0.7542478,Nullreference,0.5568126
0.7652344,Nullreference,0.5626016
0.7774945,Nullreference,0.5699238
0.7883442,Nullreference,0.584933
0.7992026,Nullreference,0.585649
0.8100098,Nullreference,0.5909557
0.8213679,Nullreference,0.582829
0.8336567,Nullreference,0.5819901
0.8471069,Nullreference,0.5869794
0.8583369,Nullreference,0.6013755
0.8692442,Nullreference,0.6183408
0.8804639,Nullreference,0.6320933
0.8913766,Model Text Impact [p](Clone),0.6398026
0.9022876,Nullreference,0.6422426
0.9131824,Nullreference,0.6541553
0.9239733,Nullreference,0.6795521
0.9351352,Nullreference,0.7079743
0.9459713,Nullreference,0.7440319
0.9568934,Nullreference,0.7722281
0.9678835,Nullreference,0.8021129
0.979525,Nullreference,0.8211516
0.9919018,Nullreference,0.835076
1.006539,Nullreference,0.8510377
1.017126,Nullreference,0.860876
1.028555,Nullreference,0.868059
1.039842,Nullreference,0.873714
1.050904,Nullreference,0.8842503
1.062652,Nullreference,0.8867968
1.072987,Nullreference,0.8845758
1.084182,Nullreference,0.8842181
1.09537,Nullreference,0.8726492
1.107476,Nullreference,0.8544096
1.118656,Nullreference,0.8415449
1.130837,Nullreference,0.8214984
1.142787,Nullreference,0.7987901
1.157809,Nullreference,0.7476543
1.169737,Nullreference,0.7173277
1.181903,Model Text Impact [D](Clone),0.6858477
1.194693,Model Text Impact [D](Clone),0.6410618
1.207084,Model Text Impact [D](Clone),0.5918021
1.218706,Model Text Impact [D](Clone),0.5561762
1.229614,Nullreference,0.5234774
1.241559,Model Text Impact [s](Clone),0.4769318
1.253731,Model Text Impact [s](Clone),0.4342757
1.265005,Model Text Impact [s](Clone),0.3830736
1.277219,Model Text Impact [s](Clone),0.303403
1.288806,Model Text Impact [s](Clone),0.2750053
1.299834,Model Text Impact [s](Clone),0.2549774
1.313573,Model Text Impact [s](Clone),0.232927
1.324638,Model Text Impact [s](Clone),0.2065354
1.338134,Model Text Impact [s](Clone),0.1822093
1.349832,Model Text Impact [s](Clone),0.155822
1.361349,Model Text Impact [s](Clone),0.1397026
1.372329,Model Text Impact [s](Clone),0.1204512
1.383746,Model Text Impact [s](Clone),0.1039454
1.39707,Model Text Impact [s](Clone),0.09676485
1.409137,Model Text Impact [s](Clone),0.09497505
1.42366,Model Text Impact [s](Clone),0.1034455
1.4377,Model Text Impact [s](Clone),0.1101353
1.448967,Model Text Impact [s](Clone),0.1173476
1.459933,Model Text Impact [s](Clone),0.1293094
1.473711,Model Text Impact [s](Clone),0.1337219
1.485256,Model Text Impact [s](Clone),0.1485411
1.497857,Model Text Impact [s](Clone),0.1642483
1.509762,Model Text Impact [s](Clone),0.1764712
1.521679,Model Text Impact [s](Clone),0.2212727
1.534537,Model Text Impact [s](Clone),0.2478058
1.546371,Nullreference,0.2804508
1.559536,Nullreference,0.3247181
1.571736,Nullreference,0.3547863
1.58314,Nullreference,0.3961838
1.59468,Nullreference,0.4327373
1.605943,Nullreference,0.4652005
1.617623,Nullreference,0.4998764
1.631504,Nullreference,0.522929
1.644082,Nullreference,0.5639471
1.655992,Nullreference,0.5665562
1.667848,Nullreference,0.5656079
1.68008,Nullreference,0.5656298
1.691918,Nullreference,0.5534691
1.703751,Nullreference,0.5461194
1.71572,Nullreference,0.5338981
1.727177,Nullreference,0.5210456
1.7392,Nullreference,0.5046767
1.750617,Nullreference,0.4909553
1.761304,Model Text Impact [e](Clone),0.4736921
1.772868,Nullreference,0.4539314
1.787679,Nullreference,0.4375649
1.798411,Nullreference,0.4315051
1.809668,Nullreference,0.4182367
1.820906,Nullreference,0.4055745
1.832491,Nullreference,0.3952313
