50.99796,Camera Rig (1)
55.87553,Camera Rig (2)
59.57245,Camera Rig (3)
63.15971,Camera Rig (4)
67.03578,Camera Rig (3)
69.98987,Camera Rig (5)
72.65559,Camera Rig (3)
76.69818,Camera Rig (6)
80.54114,Camera Rig (3)
86.82454,Camera Rig (7)
88.87059,Camera Rig (3)
91.65856,Camera Rig (8)
95.48981,Camera Rig (3)
97.28905,Camera Rig (8)
98.86591,Camera Rig (3)
100.8341,Camera Rig (2)
104.6187,Camera Rig (3)
112.0373,Camera Rig (5)
114.8252,Camera Rig (3)
118.6243,Camera Rig (2)
121.0335,Camera Rig (3)
124.8332,Camera Rig (2)
127.7419,Camera Rig (3)
129.5412,Camera Rig (8)
136.3711,Camera Rig (3)
138.4925,Camera Rig (8)
142.2904,Camera Rig (3)
145.5,Camera Rig (8)
149.2425,Camera Rig (3)
151.4531,Camera Rig (9)
155.5398,Camera Rig (3)
162.5828,Camera Rig (7)
167.701,Camera Rig (10)
170.0116,Camera Rig (7)
173.8536,Camera Rig (10)
177.2972,Camera Rig (7)
181.1281,Camera Rig (10)
184.1584,Camera Rig (7)
188.0324,Camera Rig (10)
190.0473,Camera Rig (7)
193.8338,Camera Rig (10)
195.9115,Camera Rig (11)
197.8316,Camera Rig (10)
199.5433,Camera Rig (11)
203.4179,Camera Rig (10)
206.9608,Camera Rig (12)
213.0356,Camera Rig (10)
218.7893,Camera Rig (11)
221.9537,Camera Rig (10 bis)
237.6917,Camera Rig (11 bis)
238.6237,Camera Rig (10 bis)
240.2682,Camera Rig (11 bis)
242.0666,Camera Rig (13)
257.8266,Camera Rig (14)
260.5365,Camera Rig (13)
270.6666,Camera Rig (15)
273.1974,Camera Rig (13)
280.5384,Camera Rig (14)
284.3807,Camera Rig (16)
287.4244,Camera Rig (15)
289.1671,Camera Rig (16)
317.4215,Camera Rig (14)
320.9194,Camera Rig (17)
323.0073,Camera Rig (18)
324.8397,Camera Rig (17)
329.0043,Camera Rig (18)
330.8367,Camera Rig (17)
334.1305,Camera Rig (18)
336.8786,Camera Rig (17)
338.6222,Camera Rig (19)
342.5647,Camera Rig (20)
345.6414,Camera Rig (21)
349.8509,Camera Rig (20)
351.9437,Camera Rig (21)
353.6491,Camera Rig (20)
357.3475,Camera Rig (21)
358.8577,Camera Rig (20)
358.9922,Camera Rig (2)
359.968,Camera Rig (22)
361.0234,Camera Rig (23)
366.6318,Camera Rig (24)
369.053,Camera Rig (23)
371.6523,Camera Rig (25)
374.1175,Camera Rig (23)
376.8832,Camera Rig (25)
384.6354,Camera Rig (26)
392.7645,Camera Rig (24)
395.6744,Camera Rig (27)
404.5149,Camera Rig (28)
409.3721,Camera Rig (29)
410.9118,Camera Rig (28)
413.466,Camera Rig (30)
416.7867,Camera Rig (31)
419.9755,Camera Rig (32)
421.996,Camera Rig (33)
432.3023,Camera Rig (34)
435.4242,Camera Rig (33)
451.2163,Camera Rig (34)
456.2578,Camera Rig (33)
459.4694,Camera Rig (34)
464.1211,Camera Rig (33)
471.5525,Camera Rig (35)
476.205,Camera Rig (36)
480.2038,Camera Rig (35)
484.6563,Camera Rig (37)
487.9325,Camera Rig (38)
491.231,Camera Rig (39)
492.6747,Camera Rig (38)
494.5086,Camera Rig (40)
496.2501,Camera Rig (41)
498.1405,Camera Rig (40)
500.0379,Camera Rig (41)
501.6504,Camera Rig (40)
502.1482,Camera Rig (41)
502.783,Camera Rig (42)
503.1331,Camera Rig (43)
504.014,Camera Rig (44)
506.1907,Camera Rig (45)
507.7017,Camera Rig (46)
508.0901,Camera Rig (47)
510.3003,Camera Rig (48)
516.8085,Camera Rig (49)
518.2188,Camera Rig (50)
521.4178,Camera Rig (51)
529.6252,Camera Rig (52)
531.258,Camera Rig (53)
542.6757,Camera Rig (52)
546.1736,Camera Rig (54)
