50.99169,Camera Rig (1)
55.87287,Camera Rig (2)
59.58087,Camera Rig (3)
63.15707,Camera Rig (4)
67.0331,Camera Rig (3)
69.99824,Camera Rig (5)
72.803,Camera Rig (3)
76.70676,Camera Rig (6)
80.53797,Camera Rig (3)
86.82479,Camera Rig (7)
88.8677,Camera Rig (3)
91.66689,Camera Rig (8)
95.49809,Camera Rig (3)
97.28641,Camera Rig (8)
98.87434,Camera Rig (3)
100.8309,Camera Rig (2)
104.6159,Camera Rig (3)
112.0345,Camera Rig (5)
114.8335,Camera Rig (3)
118.6214,Camera Rig (2)
121.0308,Camera Rig (3)
124.8304,Camera Rig (2)
127.739,Camera Rig (3)
129.5385,Camera Rig (8)
136.3686,Camera Rig (3)
138.5011,Camera Rig (8)
142.2879,Camera Rig (3)
145.4977,Camera Rig (8)
149.2403,Camera Rig (3)
151.4507,Camera Rig (9)
155.5373,Camera Rig (3)
162.5805,Camera Rig (7)
167.6985,Camera Rig (10)
170.0079,Camera Rig (7)
173.8513,Camera Rig (10)
177.295,Camera Rig (7)
181.1257,Camera Rig (10)
184.1589,Camera Rig (7)
188.0305,Camera Rig (10)
190.0446,Camera Rig (7)
193.8312,Camera Rig (10)
195.91,Camera Rig (11)
197.8407,Camera Rig (10)
199.5523,Camera Rig (11)
203.4156,Camera Rig (10)
206.9584,Camera Rig (12)
213.0333,Camera Rig (10)
218.787,Camera Rig (11)
221.9515,Camera Rig (10 bis)
237.6893,Camera Rig (11 bis)
238.6216,Camera Rig (10 bis)
240.266,Camera Rig (11 bis)
242.0646,Camera Rig (13)
257.8238,Camera Rig (14)
260.5461,Camera Rig (13)
270.6635,Camera Rig (15)
273.2052,Camera Rig (13)
280.5476,Camera Rig (14)
284.3791,Camera Rig (16)
287.4229,Camera Rig (15)
289.1657,Camera Rig (16)
317.4196,Camera Rig (14)
320.9177,Camera Rig (17)
323.0054,Camera Rig (18)
324.8381,Camera Rig (17)
329.0027,Camera Rig (18)
330.8357,Camera Rig (17)
334.1339,Camera Rig (18)
336.8774,Camera Rig (17)
338.6212,Camera Rig (19)
342.575,Camera Rig (20)
345.6404,Camera Rig (21)
349.8495,Camera Rig (20)
351.9385,Camera Rig (21)
353.6587,Camera Rig (20)
357.3548,Camera Rig (21)
358.8565,Camera Rig (20)
359.0027,Camera Rig (2)
359.967,Camera Rig (22)
361.0222,Camera Rig (23)
366.6418,Camera Rig (24)
369.0522,Camera Rig (23)
371.6512,Camera Rig (25)
374.1164,Camera Rig (23)
376.8932,Camera Rig (25)
384.6342,Camera Rig (26)
392.7739,Camera Rig (24)
395.6837,Camera Rig (27)
404.5244,Camera Rig (28)
409.37,Camera Rig (29)
410.9108,Camera Rig (28)
413.4763,Camera Rig (30)
416.786,Camera Rig (31)
419.9746,Camera Rig (32)
421.9952,Camera Rig (33)
432.302,Camera Rig (34)
435.4234,Camera Rig (33)
451.2266,Camera Rig (34)
456.257,Camera Rig (33)
459.4677,Camera Rig (34)
464.1201,Camera Rig (33)
471.5511,Camera Rig (35)
476.2037,Camera Rig (36)
480.2035,Camera Rig (35)
484.6555,Camera Rig (37)
487.9426,Camera Rig (38)
491.2414,Camera Rig (39)
492.6736,Camera Rig (38)
494.5074,Camera Rig (40)
496.2498,Camera Rig (41)
498.1396,Camera Rig (40)
500.037,Camera Rig (41)
501.66,Camera Rig (40)
502.1583,Camera Rig (41)
502.7918,Camera Rig (42)
503.1356,Camera Rig (43)
504.0241,Camera Rig (44)
506.1898,Camera Rig (45)
507.7008,Camera Rig (46)
508.0891,Camera Rig (47)
510.2993,Camera Rig (48)
516.8079,Camera Rig (49)
518.2187,Camera Rig (50)
521.418,Camera Rig (51)
529.6251,Camera Rig (52)
531.2574,Camera Rig (53)
542.6741,Camera Rig (52)
546.1723,Camera Rig (54)
